LCA Material ID,LCA Material Name,Stage,Oekobaudat Link,LCA massValue,Oekobaudat massValue,massValue Difference,massValue Difference Percentage,LCA GWP,Oekobaudat GWP,GWP Difference,GWP Difference Percentage,LCA ODP,Oekobaudat ODP,ODP Difference,ODP Difference Percentage,LCA POCP,Oekobaudat POCP,POCP Difference,POCP Difference Percentage,LCA AP,Oekobaudat AP,AP Difference,AP Difference Percentage,LCA EP,Oekobaudat EP,EP Difference,EP Difference Percentage,LCA ADPE,Oekobaudat ADPE,ADPE Difference,ADPE Difference Percentage,LCA ADPF,Oekobaudat ADPF,ADPF Difference,ADPF Difference Percentage,LCA PERT,Oekobaudat PERT,PERT Difference,PERT Difference Percentage,LCA PENRT,Oekobaudat PENRT,PENRT Difference,PENRT Difference Percentage,LCA RSF,Oekobaudat RSF,RSF Difference,RSF Difference Percentage,LCA NRSF,Oekobaudat NRSF,NRSF Difference,NRSF Difference Percentage
3ce61a4e-4d91-4b1d-b675-276be05b9225,Grus 2-32 mm,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=3ce61a4e-4d91-4b1d-b675-276be05b9225,1.0,1850.0,1849.0,184900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3ce61a4e-4d91-4b1d-b675-276be05b9225,Grus 2-32 mm,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=3ce61a4e-4d91-4b1d-b675-276be05b9225,1.0,1850.0,1849.0,184900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2,"Grus 2-32 mm , tørret",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2,1.0,1850.0,1849.0,184900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2,"Grus 2-32 mm , tørret",C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2,1.0,1850.0,1849.0,184900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2,"Grus 2-32 mm , tørret",D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2,1.0,1850.0,1849.0,184900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
34d3bb5e-f241-45b4-b257-123281364d97,Kalciumsulfat,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=34d3bb5e-f241-45b4-b257-123281364d97,1.0,1500.0,1499.0,149900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
34d3bb5e-f241-45b4-b257-123281364d97,Kalciumsulfat,C4,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=34d3bb5e-f241-45b4-b257-123281364d97,1.0,1500.0,1499.0,149900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6e520eb3-0b5e-4c7a-b702-244f93faff73,"LPG tank 2700 1 / 1,2 t ( underjordisk )",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6e520eb3-0b5e-4c7a-b702-244f93faff73,773.33,773.0,-0.3300000000000409,-0.04267259772671963%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6e520eb3-0b5e-4c7a-b702-244f93faff73,"LPG tank 2700 1 / 1,2 t ( underjordisk )",C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6e520eb3-0b5e-4c7a-b702-244f93faff73,773.33,773.0,-0.3300000000000409,-0.04267259772671963%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6e520eb3-0b5e-4c7a-b702-244f93faff73,"LPG tank 2700 1 / 1,2 t ( underjordisk )",D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6e520eb3-0b5e-4c7a-b702-244f93faff73,773.33,773.0,-0.3300000000000409,-0.04267259772671963%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8595cc43-c24f-4002-8d2b-c9386de7fae4,"LPG tank 4850 1 / 2,1 t ( underjordisk )",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=8595cc43-c24f-4002-8d2b-c9386de7fae4,1116.7,1117.0,0.2999999999999545,0.026864869705377853%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8595cc43-c24f-4002-8d2b-c9386de7fae4,"LPG tank 4850 1 / 2,1 t ( underjordisk )",C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=8595cc43-c24f-4002-8d2b-c9386de7fae4,1116.7,1117.0,0.2999999999999545,0.026864869705377853%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8595cc43-c24f-4002-8d2b-c9386de7fae4,"LPG tank 4850 1 / 2,1 t ( underjordisk )",D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=8595cc43-c24f-4002-8d2b-c9386de7fae4,1116.7,1117.0,0.2999999999999545,0.026864869705377853%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
f8d6bd85-55e0-42d3-982b-b814387b7f58,Lavagrus,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=f8d6bd85-55e0-42d3-982b-b814387b7f58,1.0,1100.0,1099.0,109900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
43c3fd78-c67e-438b-b726-dd512df5d881,Lim til gipsplader,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=43c3fd78-c67e-438b-b726-dd512df5d881,1.0,1000.0,999.0,99900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
43c3fd78-c67e-438b-b726-dd512df5d881,Lim til gipsplader,C4,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=43c3fd78-c67e-438b-b726-dd512df5d881,1.0,1000.0,999.0,99900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7082b2c3-5203-40ba-a6f8-d16edba60f5f,Melamin - skum,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7082b2c3-5203-40ba-a6f8-d16edba60f5f,1.0,10.0,9.0,900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7082b2c3-5203-40ba-a6f8-d16edba60f5f,Melamin - skum,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7082b2c3-5203-40ba-a6f8-d16edba60f5f,1.0,10.0,9.0,900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7082b2c3-5203-40ba-a6f8-d16edba60f5f,Melamin - skum,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7082b2c3-5203-40ba-a6f8-d16edba60f5f,1.0,10.0,9.0,900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
d9ee3a94-83a2-4615-b071-9afa3aaeff42,Messing,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d9ee3a94-83a2-4615-b071-9afa3aaeff42,1.0,8750.0,8749.0,874900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
78b7cd15-d82a-4ffa-ae08-870b6e5d35d4,"Mørtel , fliseklæber",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=78b7cd15-d82a-4ffa-ae08-870b6e5d35d4,1.0,1500.0,1499.0,149900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
78b7cd15-d82a-4ffa-ae08-870b6e5d35d4,"Mørtel , fliseklæber",C4,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=78b7cd15-d82a-4ffa-ae08-870b6e5d35d4,1.0,1500.0,1499.0,149900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
78b7cd15-d82a-4ffa-ae08-870b6e5d35d4,"Mørtel , fliseklæber",D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=78b7cd15-d82a-4ffa-ae08-870b6e5d35d4,1.0,1500.0,1499.0,149900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7511c948-c441-42fb-9ff1-cfdc54e58d7e,Nylonstøbning ( PA 6.6 ),A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7511c948-c441-42fb-9ff1-cfdc54e58d7e,1.0,1070.0,1069.0,106900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7511c948-c441-42fb-9ff1-cfdc54e58d7e,Nylonstøbning ( PA 6.6 ),C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7511c948-c441-42fb-9ff1-cfdc54e58d7e,1.0,1070.0,1069.0,106900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7511c948-c441-42fb-9ff1-cfdc54e58d7e,Nylonstøbning ( PA 6.6 ),D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7511c948-c441-42fb-9ff1-cfdc54e58d7e,1.0,1070.0,1069.0,106900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,5075.0,5074.56990860242,-0.4300913975803269,-0.008474707341484273%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,57770.0,57768.8366321558,-1.1633678442012751,-0.0020137923562424703%,11410.0,11413.6344262982,3.6344262982001965,0.031852991219984195%,61270.0,61265.2086446905,-4.791355309498613,-0.007820067422064%,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,-2099.0,-2099.25792823848,-0.2579282384799626,0.012288148569793359%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,-19860.0,-19862.4339488217,-2.433948821701051,0.012255532838373873%,-2060.0,-2060.36366156002,-0.3636615600198638,0.017653473787372028%,-20600.0,-20598.6557641514,1.3442358485990553,-0.006525416740772113%,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,1755.0,1754.59175540011,-0.4082445998899402,-0.023261800563529358%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,20380.0,20378.680065925,-1.3199340749997646,-0.0064766146957790215%,3806.0,3806.45257524242,0.4525752424201528,0.011891099380455933%,21820.0,21818.4876944589,-1.5123055410986126,-0.006930822828132964%,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,-5993.0,-5993.33373177715,-0.33373177715020574,0.005568693094446951%,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,10650.0,10654.2206217263,4.220621726299214,0.03963025095116633%,X,X,X,X,11560.0,11559.1554713464,-0.8445286536007188,-0.007305611190317637%,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,-2116.0,-2115.85927673579,0.1407232642100098,-0.006650437817108214%,X,X,X,X,-2194.0,-2194.28041836128,-0.28041836128022624,0.012781146822252792%,X,X,X,X,X,X,X,X
7baed44c-c80b-4340-b3af-f01d71fbbb43,"Overflade , Kalkmaling",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7baed44c-c80b-4340-b3af-f01d71fbbb43,1.0,0.2,-0.8,-80.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7baed44c-c80b-4340-b3af-f01d71fbbb43,"Overflade , Kalkmaling",C4,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7baed44c-c80b-4340-b3af-f01d71fbbb43,1.0,0.2,-0.8,-80.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
81a76ff5-8928-4f71-8e1f-c7c78b7e5a95,Pimpsten 0-4 mm,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=81a76ff5-8928-4f71-8e1f-c7c78b7e5a95,1.0,800.0,799.0,79900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1b69b3a2-3164-436b-a934-ed7d926f5f53,Plast profil SBR,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1b69b3a2-3164-436b-a934-ed7d926f5f53,1.0,400.0,399.0,39900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1b69b3a2-3164-436b-a934-ed7d926f5f53,Plast profil SBR,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1b69b3a2-3164-436b-a934-ed7d926f5f53,1.0,400.0,399.0,39900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1b69b3a2-3164-436b-a934-ed7d926f5f53,Plast profil SBR,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1b69b3a2-3164-436b-a934-ed7d926f5f53,1.0,400.0,399.0,39900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,125156.0,125156.256519737,0.2565197369985981,0.00020495999951947814%,X,X,X,X,131926.0,131926.362632215,0.36263221499393694,0.0002748754718508383%,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,131242.0,131242.451026087,0.45102608698653057,0.0003436598703056419%,X,X,X,X,135740.0,135739.73086038,-0.26913962000980973,-0.0001982758361645865%,X,X,X,X,X,X,X,X
6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,Polycarbonatplade,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,1.0,1200.0,1199.0,119900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,Polycarbonatplade,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,1.0,1200.0,1199.0,119900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,Polycarbonatplade,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,1.0,1200.0,1199.0,119900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
65af52ac-382b-4069-aafe-b044b3960356,Polyethylen - skum,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=65af52ac-382b-4069-aafe-b044b3960356,1.0,30.0,29.0,2900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
65af52ac-382b-4069-aafe-b044b3960356,Polyethylen - skum,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=65af52ac-382b-4069-aafe-b044b3960356,1.0,30.0,29.0,2900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
65af52ac-382b-4069-aafe-b044b3960356,Polyethylen - skum,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=65af52ac-382b-4069-aafe-b044b3960356,1.0,30.0,29.0,2900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,124360.0,124360.214824028,0.2148240279930178,0.0001727436699847361%,X,X,X,X,130855.0,130854.640569456,-0.3594305440055905,-0.00027467849452110385%,X,X,X,X,X,X,X,X
fbfe5992-4cd4-4875-867d-5e89cb453e2c,Rør til el - varmepumpe ( vand - vand ) 70 kW,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=fbfe5992-4cd4-4875-867d-5e89cb453e2c,1211.68,123.0,-1088.68,-89.84880496500726%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
fbfe5992-4cd4-4875-867d-5e89cb453e2c,Rør til el - varmepumpe ( vand - vand ) 70 kW,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=fbfe5992-4cd4-4875-867d-5e89cb453e2c,1211.68,123.0,-1088.68,-89.84880496500726%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
fbfe5992-4cd4-4875-867d-5e89cb453e2c,Rør til el - varmepumpe ( vand - vand ) 70 kW,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=fbfe5992-4cd4-4875-867d-5e89cb453e2c,1211.68,123.0,-1088.68,-89.84880496500726%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
61655387-edd4-4800-ba3e-67bc15f2f096,Sand 0-2 mm,A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=61655387-edd4-4800-ba3e-67bc15f2f096,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
61655387-edd4-4800-ba3e-67bc15f2f096,Sand 0-2 mm,C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=61655387-edd4-4800-ba3e-67bc15f2f096,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
61655387-edd4-4800-ba3e-67bc15f2f096,Sand 0-2 mm,D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=61655387-edd4-4800-ba3e-67bc15f2f096,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
c1b237e1-2206-4318-8d99-f023b8aeb5d6,"Sand 0-2 mm , tørret",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c1b237e1-2206-4318-8d99-f023b8aeb5d6,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
c1b237e1-2206-4318-8d99-f023b8aeb5d6,"Sand 0-2 mm , tørret",C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c1b237e1-2206-4318-8d99-f023b8aeb5d6,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
c1b237e1-2206-4318-8d99-f023b8aeb5d6,"Sand 0-2 mm , tørret",D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c1b237e1-2206-4318-8d99-f023b8aeb5d6,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
230cd2c6-0b79-461b-b51a-d092e66843ca,"Sand , knust , tørret",A1 - A3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=230cd2c6-0b79-461b-b51a-d092e66843ca,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
230cd2c6-0b79-461b-b51a-d092e66843ca,"Sand , knust , tørret",C3,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=230cd2c6-0b79-461b-b51a-d092e66843ca,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
230cd2c6-0b79-461b-b51a-d092e66843ca,"Sand , knust , tørret",D,https://oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=230cd2c6-0b79-461b-b51a-d092e66843ca,1.0,1350.0,1349.0,134900.0%,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
